"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-13","2010","03","13","†","7.0","","-7.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-14","2010","03","14","†","7.5","","-0.5","","3.5","","14.5","","0.0","","0.6","","0.0","","0.6","","0","T","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-15","2010","03","15","†","14.0","","2.0","","8.0","","10.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-16","2010","03","16","†","14.0","","1.0","","7.5","","10.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-17","2010","03","17","†","9.0","","5.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-18","2010","03","18","†","7.5","","-4.0","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-19","2010","03","19","†","10.0","","-6.5","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-20","2010","03","20","†","13.0","","-2.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-21","2010","03","21","†","10.5","","-0.5","","5.0","","13.0","","0.0","","2.1","","0.0","","2.1","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-22","2010","03","22","†","8.5","","-1.5","","3.5","","14.5","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-23","2010","03","23","†","8.5","","1.0","","4.8","","13.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-24","2010","03","24","†","13.0","","-0.5","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-25","2010","03","25","†","14.0","","-1.5","","6.3","","11.7","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-26","2010","03","26","†","14.0","","4.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-27","2010","03","27","†","11.0","","3.5","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-28","2010","03","28","†","13.0","","8.5","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-29","2010","03","29","†","12.0","","5.0","","8.5","","9.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-30","2010","03","30","†","9.5","","0.0","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-03-31","2010","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-01","2010","04","01","†","8.0","","-4.0","","2.0","","16.0","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-02","2010","04","02","†","6.5","","-1.5","","2.5","","15.5","","0.0","","0.7","","0.0","","0.7","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-03","2010","04","03","†","9.5","","1.0","","5.3","","12.7","","0.0","","0.7","","0.0","","0.7","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-04","2010","04","04","†","9.5","","-5.5","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-05","2010","04","05","†","13.0","","-3.5","","4.8","","13.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-06","2010","04","06","†","9.5","","1.5","","5.5","","12.5","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-07","2010","04","07","†","10.0","","2.0","","6.0","","12.0","","0.0","","5.0","","0.0","","5.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-08","2010","04","08","†","6.0","","-0.5","","2.8","","15.2","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-09","2010","04","09","†","4.5","","-3.5","","0.5","","17.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-10","2010","04","10","†","8.0","","-7.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-11","2010","04","11","†","9.0","","-5.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-12","2010","04","12","†","10.5","","-3.5","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-13","2010","04","13","†","14.0","","-3.5","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-14","2010","04","14","†","16.5","","-3.5","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-15","2010","04","15","†","21.0","","-3.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-16","2010","04","16","†","20.5","","0.0","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-17","2010","04","17","†","20.0","","1.0","","10.5","","7.5","","0.0","","0.7","","0.0","","0.7","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-18","2010","04","18","†","19.5","","3.5","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-19","2010","04","19","†","24.0","","3.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-20","2010","04","20","†","23.5","","2.5","","13.0","","5.0","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-21","2010","04","21","†","9.0","","6.0","","7.5","","10.5","","0.0","","3.8","","0.0","","3.8","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-22","2010","04","22","†","11.0","","-0.5","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-23","2010","04","23","†","12.0","","-2.0","","5.0","","13.0","","0.0","","8.2","","0.0","","8.2","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-24","2010","04","24","†","9.5","","2.0","","5.8","","12.2","","0.0","","10.0","","0.0","","10.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-25","2010","04","25","†","14.5","","-1.0","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-26","2010","04","26","†","15.0","","-0.5","","7.3","","10.7","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-27","2010","04","27","†","14.0","","8.0","","11.0","","7.0","","0.0","","12.2","","0.0","","12.2","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-28","2010","04","28","†","11.0","","5.0","","8.0","","10.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-29","2010","04","29","†","13.5","","2.5","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-04-30","2010","04","30","†","15.5","","5.0","","10.3","","7.7","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-01","2010","05","01","†","12.5","","4.0","","8.3","","9.7","","0.0","","1.3","","0.0","","1.3","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-02","2010","05","02","†","10.0","","4.5","","7.3","","10.7","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-03","2010","05","03","†","11.0","","2.5","","6.8","","11.2","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-04","2010","05","04","†","8.0","","1.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-05","2010","05","05","†","11.5","","-2.5","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-06","2010","05","06","†","12.0","","-2.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-07","2010","05","07","†","12.0","","-2.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-08","2010","05","08","†","14.0","","-2.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-09","2010","05","09","†","15.5","","-2.5","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-10","2010","05","10","†","18.5","","-1.5","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-11","2010","05","11","†","20.5","","4.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-12","2010","05","12","†","19.0","","2.5","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-13","2010","05","13","†","19.0","","4.5","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-14","2010","05","14","†","21.5","","3.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-15","2010","05","15","†","22.5","","5.0","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-16","2010","05","16","†","18.0","","10.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-17","2010","05","17","†","23.5","","8.0","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-18","2010","05","18","†","22.5","","10.5","","16.5","","1.5","","0.0","","7.8","","0.0","","7.8","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-19","2010","05","19","†","19.5","","9.5","","14.5","","3.5","","0.0","","0.7","","0.0","","0.7","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-20","2010","05","20","†","16.5","","7.0","","11.8","","6.2","","0.0","","10.6","","0.0","","10.6","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-21","2010","05","21","†","6.0","","2.0","","4.0","","14.0","","0.0","","16.5","","0.0","","16.5","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-22","2010","05","22","†","11.5","","4.0","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-23","2010","05","23","†","14.5","","-0.5","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-24","2010","05","24","†","19.0","","5.5","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-25","2010","05","25","†","19.5","","2.0","","10.8","","7.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.77","53.88","PRINCE GEORGE STP","1096468","2010-05-26","2010","05","26","†","22.5","","11.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
