"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-18","2019","01","18","†","-2.0","","-9.0","","-5.5","","23.5","","0.0","","0.0","","2.6","","2.6","","29","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-19","2019","01","19","†","5.5","","-10.0","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-20","2019","01","20","†","5.5","","-3.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-21","2019","01","21","†","-1.0","","-13.5","","-7.3","","25.3","","0.0","","0.0","","1.6","","1.6","","30","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-22","2019","01","22","†","3.5","","-9.0","","-2.8","","20.8","","0.0","","0.0","","1.4","","1.4","","31","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-23","2019","01","23","†","1.0","","-5.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-24","2019","01","24","†","-4.0","","-10.5","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-25","2019","01","25","†","0.0","","-10.5","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-26","2019","01","26","†","10.0","","-4.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-27","2019","01","27","†","6.5","","0.0","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-28","2019","01","28","†","0.0","","-12.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-29","2019","01","29","†","-8.0","","-16.0","","-12.0","","30.0","","0.0","","0.0","","1.2","","1.2","","26","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-30","2019","01","30","†","-2.0","","-11.0","","-6.5","","24.5","","0.0","","0.0","","1.0","","1.0","","28","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-01-31","2019","01","31","†","2.0","","-3.0","","-0.5","","18.5","","0.0","","6.6","","7.0","","13.6","","28","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-01","2019","02","01","†","-15.0","","-15.5","","-15.3","","33.3","","0.0","","0.0","","10.8","","10.8","","38","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-02","2019","02","02","†","-20.5","","-27.0","","-23.8","","41.8","","0.0","","0.0","","0.0","","0.0","","47","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-03","2019","02","03","†","-20.0","","-35.0","","-27.5","","45.5","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-04","2019","02","04","†","-18.0","","-35.0","","-26.5","","44.5","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-05","2019","02","05","†","-17.0","","-28.5","","-22.8","","40.8","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-06","2019","02","06","†","-15.0","","-32.5","","-23.8","","41.8","","0.0","","0.0","","4.8","","4.8","","43","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-07","2019","02","07","†","-8.5","","-19.0","","-13.8","","31.8","","0.0","","0.0","","1.0","","1.0","","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-08","2019","02","08","†","-13.0","","-22.5","","-17.8","","35.8","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-09","2019","02","09","†","-12.0","","-28.0","","-20.0","","38.0","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-10","2019","02","10","†","-9.0","","-26.5","","-17.8","","35.8","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-11","2019","02","11","†","-13.0","","-31.0","","-22.0","","40.0","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-12","2019","02","12","†","-9.0","","-32.0","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-13","2019","02","13","†","-13.0","","-32.0","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-14","2019","02","14","†","-5.0","","-21.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-15","2019","02","15","†","-9.0","","-12.0","","-10.5","","28.5","","0.0","","0.0","","1.0","","1.0","","44","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-16","2019","02","16","†","-8.0","","-17.5","","-12.8","","30.8","","0.0","","0.0","","0.0","T","0.0","T","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-17","2019","02","17","†","-8.5","","-21.0","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-18","2019","02","18","†","-8.0","","-21.0","","-14.5","","32.5","","0.0","","0.0","","0.8","","0.8","","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-19","2019","02","19","†","0.0","","-16.5","","-8.3","","26.3","","0.0","","0.0","","0.6","","0.6","","44","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-20","2019","02","20","†","0.5","","-7.0","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-21","2019","02","21","†","-4.5","","-25.0","","-14.8","","32.8","","0.0","","0.0","","2.2","","2.2","","44","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-22","2019","02","22","†","1.5","","-11.0","","-4.8","","22.8","","0.0","","0.0","","3.2","","3.2","","46","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-23","2019","02","23","†","-7.0","","-13.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-24","2019","02","24","†","-8.0","","-29.0","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-25","2019","02","25","†","-6.5","","-33.0","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-26","2019","02","26","†","-1.5","","-26.5","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","48","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-27","2019","02","27","†","1.0","","-25.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","47","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-02-28","2019","02","28","†","4.0","","-21.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","47","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-01","2019","03","01","†","-8.5","","-21.0","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-02","2019","03","02","†","-8.0","","-29.0","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-03","2019","03","03","†","-8.5","","-32.0","","-20.3","","38.3","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-04","2019","03","04","†","-6.0","","-32.0","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-05","2019","03","05","†","-2.5","","-28.0","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-06","2019","03","06","†","-2.0","","-20.5","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-07","2019","03","07","†","-1.0","","-9.0","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-08","2019","03","08","†","4.0","","-15.5","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-09","2019","03","09","","","","","","","","","","","","","","","","","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-10","2019","03","10","","","","","","","","","","","","","","","","","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-11","2019","03","11","†","3.5","","-5.0","","-0.8","","18.8","","0.0","","1.6","","1.0","","2.6","","44","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-12","2019","03","12","†","6.5","","-10.0","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","43","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-13","2019","03","13","†","6.0","","-11.5","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","42","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-14","2019","03","14","†","8.0","","-3.5","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","42","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-15","2019","03","15","†","7.0","","-8.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-16","2019","03","16","†","7.0","","-8.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-17","2019","03","17","†","13.0","","-8.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-18","2019","03","18","†","13.5","","-4.0","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-19","2019","03","19","†","15.0","","-8.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","29","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-20","2019","03","20","†","14.0","","-7.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-21","2019","03","21","†","14.0","","-6.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-22","2019","03","22","†","16.0","","-5.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-23","2019","03","23","†","12.0","","1.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-24","2019","03","24","†","12.0","","-6.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-25","2019","03","25","†","11.0","","-5.5","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-26","2019","03","26","†","8.5","","-5.0","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-27","2019","03","27","†","11.0","","-4.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-28","2019","03","28","†","12.0","","-7.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-29","2019","03","29","†","14.0","","-7.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-30","2019","03","30","†","13.5","","-6.0","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-03-31","2019","03","31","†","14.0","","-4.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-01","2019","04","01","†","14.0","","-5.5","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-02","2019","04","02","†","15.0","","-6.0","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-03","2019","04","03","†","14.0","","-5.0","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-04","2019","04","04","†","12.5","","0.0","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-05","2019","04","05","†","13.0","","0.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-06","2019","04","06","†","13.5","","-1.5","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-07","2019","04","07","†","13.0","","-2.0","","5.5","","12.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-08","2019","04","08","†","14.5","","-1.5","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-09","2019","04","09","†","14.0","","-3.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-10","2019","04","10","†","11.0","","2.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-11","2019","04","11","†","11.5","","-0.5","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-12","2019","04","12","†","14.5","","-2.5","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-13","2019","04","13","†","7.5","","1.5","","4.5","","13.5","","0.0","","7.6","","0.0","","7.6","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-14","2019","04","14","†","10.0","","-1.0","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-15","2019","04","15","†","11.0","","-5.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-16","2019","04","16","†","10.0","","-1.5","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-17","2019","04","17","†","14.0","","0.0","","7.0","","11.0","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-18","2019","04","18","†","11.0","","1.0","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-19","2019","04","19","†","12.0","","-3.0","","4.5","","13.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-20","2019","04","20","†","13.5","","-4.0","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-21","2019","04","21","†","16.0","","-0.5","","7.8","","10.2","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-22","2019","04","22","†","15.5","","6.0","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-23","2019","04","23","†","12.5","","-2.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-24","2019","04","24","†","11.0","","-1.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-25","2019","04","25","†","12.0","","-5.5","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-26","2019","04","26","†","10.0","","-3.5","","3.3","","14.7","","0.0","","2.8","","1.0","","3.8","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-27","2019","04","27","†","11.5","","0.0","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-28","2019","04","28","†","13.0","","-4.0","","4.5","","13.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-29","2019","04","29","†","15.5","","-5.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-04-30","2019","04","30","†","14.0","","-4.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-01","2019","05","01","†","15.5","","0.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-02","2019","05","02","†","20.5","","-2.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-03","2019","05","03","†","17.0","","6.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-04","2019","05","04","†","16.0","","7.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-05","2019","05","05","†","16.5","","2.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-06","2019","05","06","†","17.0","","5.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-07","2019","05","07","†","18.0","","1.0","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-08","2019","05","08","†","22.0","","1.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-09","2019","05","09","†","28.0","","2.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-10","2019","05","10","†","27.5","","5.5","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-11","2019","05","11","†","26.0","","5.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-12","2019","05","12","†","21.0","","4.0","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-13","2019","05","13","†","22.0","","0.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-14","2019","05","14","†","12.0","","9.5","","10.8","","7.2","","0.0","","6.5","","0.0","","6.5","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-15","2019","05","15","†","17.5","","2.5","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-16","2019","05","16","†","18.0","","4.0","","11.0","","7.0","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-17","2019","05","17","†","12.5","","7.0","","9.8","","8.2","","0.0","","9.6","","0.0","","9.6","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-18","2019","05","18","†","19.0","","3.5","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-19","2019","05","19","†","19.5","","8.0","","13.8","","4.2","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-20","2019","05","20","†","21.5","","8.0","","14.8","","3.2","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-21","2019","05","21","†","21.5","","4.0","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-22","2019","05","22","†","25.0","","5.0","","15.0","","3.0","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-23","2019","05","23","†","24.0","","7.0","","15.5","","2.5","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-24","2019","05","24","†","21.0","","9.0","","15.0","","3.0","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-25","2019","05","25","†","23.5","","8.0","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-26","2019","05","26","†","26.5","","5.0","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-27","2019","05","27","†","29.5","","4.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-28","2019","05","28","†","29.0","","8.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-29","2019","05","29","†","28.5","","8.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2019-05-30","2019","05","30","†","30.0","","7.5","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
